MW0,MW1,MW2,MW3,MW4,QW0,QW1,QW2,QW3,IW0,IW1,IW2,IW3,IW4,IW5,IW6,IW7,IW8,IW9,IW10
19660,30801,55295,31675,28835,65535,881,0,13887,65535,65535,888,75,0,0,12537,5319,54981,28970,30808
19660,30801,55295,31675,28835,65535,873,0,15297,65535,65535,881,74,0,0,13887,5895,55051,28976,30809
19660,30801,55295,31675,28835,65535,865,0,16756,65535,65535,873,74,0,0,15296,6498,55120,28981,30809
19660,30801,55295,31675,28835,65535,856,0,18266,65535,65535,865,73,0,0,16756,7122,55189,28986,30810
19660,30801,55295,31675,28835,65535,847,0,19816,65535,65535,856,72,0,0,18266,7769,55258,28990,30810
19660,30801,55295,31675,28835,65535,837,20480,21416,65535,65535,847,71,0,0,19816,8434,55327,28995,30811
19660,30801,55295,31675,28835,65535,826,65535,23045,65535,65535,837,71,20480,65535,21415,9121,55395,28998,30812
19660,30801,55295,31675,28835,65535,815,65535,24715,65535,65535,826,70,65535,65535,23045,9813,55460,29002,30812
19660,30801,55295,31675,28835,65535,803,65535,26415,65535,65535,815,69,65535,65535,24715,10502,55428,29005,30813
19660,30801,55295,31675,28835,65535,791,7933,28145,65535,65535,803,68,65535,65535,26415,11201,55205,29008,30813
19660,30801,55295,31675,28835,65535,778,0,29895,65535,65535,791,67,7933,28336,28145,11910,54982,29010,30814
19660,30801,55295,31675,28835,65535,764,0,31665,65535,65535,778,66,0,0,29895,12654,54771,29012,30815
19660,30801,55295,31675,28835,65535,750,0,33445,65535,65535,764,64,0,0,31665,13412,54806,29013,30815
19660,30801,55295,31675,28835,65535,735,0,35235,65535,65535,750,63,0,0,33445,14175,54875,29014,30816
19660,30801,55295,31675,28835,65535,719,0,37035,65535,65535,735,62,0,0,35235,14943,54943,29015,30817
19660,30801,55295,31675,28835,65535,703,0,38835,65535,65535,719,61,0,0,37035,15716,55011,29015,30817
19660,30801,55295,31675,28835,65535,686,0,40635,65535,65535,703,59,0,0,38835,16491,55079,29015,30818
19660,30801,55295,31675,28835,65535,668,0,42425,65535,65535,685,58,0,0,40635,17266,55147,29014,30818
19660,30801,55295,31675,28835,65535,649,0,44204,65535,65535,667,56,0,0,42424,18038,55214,29013,30819
19660,30801,55295,31675,28835,65535,631,0,45964,65535,65535,649,55,0,0,44204,18807,55282,29011,30819
19660,30801,55295,31675,28835,65535,612,34559,47704,65535,65535,631,53,0,0,45964,19568,55349,29009,30820
19660,30801,55295,31675,28835,62230,592,65535,49424,65535,65535,612,51,34559,65535,47704,20321,55416,29007,30821
19660,30801,55295,31675,28835,55344,572,65535,51114,62229,65535,592,50,65535,65535,49424,21037,55477,29004,30821
19660,30801,55295,31675,28835,45094,551,65535,52774,55344,65535,572,48,65535,65535,51114,21710,55384,29001,30822
19660,30801,55295,31675,28835,31569,530,0,54404,45094,57761,551,46,65535,65535,52774,22365,55154,28998,30822
19660,30801,55295,31675,28835,14869,509,0,55994,31569,40437,530,45,0,0,54404,23000,54914,28994,30822
19660,30801,55295,31675,28835,0,488,0,57534,14869,19045,509,43,0,0,55994,23674,54670,28989,30822
19660,30801,55295,31675,28835,0,468,0,59024,0,0,488,41,0,0,57534,24323,54684,28984,30821
19660,30801,55295,31675,28835,0,449,0,60464,0,0,468,39,0,0,59024,24944,54670,28979,30820
19660,30801,55295,31675,28835,0,432,0,61853,0,0,449,38,0,0,60463,25544,54633,28974,30818
19660,30801,55295,31675,28835,0,416,0,63182,0,0,432,36,0,0,61852,26121,54597,28968,30817
19660,30801,55295,31675,28835,0,401,0,64442,0,0,416,35,0,0,63182,26673,54560,28961,30816
