MW0,MW1,MW2,MW3,MW4,QW0,QW1,QW2,QW3,IW0,IW1,IW2,IW3,IW4,IW5,IW6,IW7,IW8,IW9,IW10
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,18448,26578,31739
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,18545,26579,31739
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,18641,26581,31739
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,18737,26582,31739
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,18834,26584,31739
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,18930,26585,31739
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,19026,26587,31739
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,19123,26588,31738
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,19219,26590,31738
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,19315,26591,31738
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,19411,26593,31738
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,19507,26594,31738
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,19603,26596,31738
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,19700,26598,31738
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,19891,26601,31738
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,19891,26601,31737
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,20082,26604,31737
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,20082,26604,31737
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,20178,26606,31737
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,20274,26608,31737
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,20465,26611,31737
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,20560,26613,31737
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,20560,26613,31736
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,20751,26616,31736
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,20846,26618,31736
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,20942,26620,31736
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,21036,26622,31736
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,21132,26623,31736
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,21227,26625,31736
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,21322,26627,31735
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,21417,26629,31735
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,21511,26631,31735
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,21606,26633,31735
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,21701,26634,31735
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,21796,26636,31734
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,21891,26638,31734
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,21985,26640,31734
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,22080,26642,31734
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,22174,26644,31734
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,22269,26646,31734
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,22363,26648,31733
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,22458,26650,31733
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,22552,26652,31733
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,22646,26654,31733
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,22740,26656,31733
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,22834,26658,31733
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,22928,26660,31732
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,23022,26662,31732
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,23116,26664,31732
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,23210,26666,31732
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,23304,26669,31732
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,23398,26671,31731
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,23491,26673,31731
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,23585,26675,31731
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,23679,26677,31731
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,23772,26679,31731
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,23866,26682,31731
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,23959,26684,31730
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,24053,26686,31730
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,24146,26688,31730
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,24239,26690,31730
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,24332,26693,31730
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,24426,26695,31729
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,24519,26697,31729
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,24612,26700,31729
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,24705,26702,31729
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,24798,26704,31729
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,24890,26707,31728
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,24983,26709,31728
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,25076,26711,31728
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,25169,26714,31728
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,25261,26716,31728
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,25354,26718,31727
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,25446,26721,31727
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,25539,26723,31727
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,25631,26726,31727
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,25723,26728,31726
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,25816,26731,31726
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,25908,26733,31726
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,26000,26736,31726
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,26092,26738,31726
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,26184,26741,31725
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,26276,26743,31725
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,26368,26746,31725
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,26460,26749,31725
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,26552,26751,31725
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,26643,26754,31724
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,26735,26756,31724
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,26827,26759,31724
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,26918,26762,31724
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,27010,26764,31723
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,27101,26767,31723
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,27192,26770,31723
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,27284,26773,31723
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,27375,26775,31722
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,27466,26778,31722
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,27557,26781,31722
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,27648,26784,31722
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,27740,26786,31722
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,27830,26789,31721
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,27921,26792,31721
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,28012,26795,31721
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,28103,26798,31721
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,28194,26801,31720
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,28284,26803,31720
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,28375,26806,31720
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,28465,26809,31720
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,28556,26812,31719
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,28646,26815,31719
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,28736,26818,31719
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,28827,26821,31719
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,28917,26824,31718
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,29007,26827,31718
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,29097,26830,31718
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,29187,26833,31718
